length	gccontent
VWA5B1	6108	0.571709233791749
VWA5B2	5704	0.632713884992987
VWA8	7663	0.426073339423202
VWA8P1	176	0.448863636363636
VWA9	2674	0.470456245325355
VWC2	1891	0.632998413537811
VWC2L	5230	0.405544933078394
VWC2L-IT1	467	0.441113490364026
VWCE	3540	0.627118644067797
VWDE	6489	0.418554476806904
VWF	9252	0.57998270644185
WAC	10264	0.404715510522214
WAPAL	7280	0.404120879120879
WARS	2968	0.49966307277628
WARS2	3667	0.430324515953095
WASF1	3260	0.461349693251534
WASF2	5666	0.533709848217437
WASF3	5163	0.457485957776487
WASH2P	1966	0.617497456765005
WASH4P	5181	0.596216946535418
WASL	4482	0.402275769745649
WBP1	1287	0.558663558663559
WBP11	2672	0.468937125748503
WBP1L	4302	0.528126452812645
WBP1LP2	269	0.513011152416357
WBP2	2036	0.581041257367387
WBP2NL	5615	0.427248441674087
WBP4	2451	0.383516931864545
WBSCR16	2942	0.588035350101971
WBSCR17	4873	0.583418838497845
WBSCR22	6923	0.540372670807453
WBSCR27	1469	0.628318584070796
WDFY1	5516	0.412799129804206
WDFY2	1869	0.512573568753344
WDFY3	16494	0.425973081120407
WDFY4	13770	0.54001452432825
WDHD1	6385	0.386061080657792
WDPCP	11863	0.39315518840091
WDR1	8004	0.569090454772614
WDR11	6400	0.4290625
WDR12	3404	0.425088131609871
WDR17	7856	0.373345213849287
WDR18	1551	0.655061250805932
WDR19	8876	0.424177557458315
WDR20	1185	0.427848101265823
WDR24	3493	0.637847122817063
WDR25	2044	0.551859099804305
WDR26	10481	0.379353115160767
WDR27	6260	0.543450479233227
WDR3	4120	0.427184466019417
WDR31	2505	0.464670658682635
WDR33	11791	0.43855482995505
WDR34	2602	0.656033820138355
WDR35	7836	0.37850944359367
WDR36	8204	0.366772306192101
WDR37	5681	0.499207885935575
WDR4	2738	0.596785975164353
WDR41	6847	0.410544764130276
WDR43	4130	0.421549636803874
WDR45B	2587	0.515268650947043
WDR47	4380	0.428995433789954
WDR48	7475	0.406153846153846
WDR49	3740	0.412032085561497
WDR5	3182	0.554368321810182
WDR52	11503	0.410675475962792
WDR53	1725	0.47536231884058
WDR54	2860	0.563986013986014
WDR55	5304	0.499622926093514
WDR59	3707	0.528999190720259
WDR5B	3701	0.405295865982167
WDR6	4843	0.59054305182738
WDR60	6681	0.472085017212992
WDR61	1387	0.481614996395097
WDR62	4922	0.602600568874441
WDR63	3914	0.414665304036791
WDR64	4457	0.418218532645277
WDR65	2641	0.456266565694813
WDR66	3805	0.473324572930355
WDR7	9078	0.430601454064772
WDR70	7039	0.412132405171189
WDR72	7537	0.373623457609128
WDR73	1965	0.510432569974555
WDR74	1376	0.585755813953488
WDR75	5066	0.373667587840505
WDR76	4078	0.408043158410986
WDR77	1782	0.465207631874299
WDR78	6421	0.380781809686965
WDR81	7908	0.638214466363177
WDR82	5682	0.463041182682154
WDR82P1	939	0.469648562300319
WDR83	1287	0.603729603729604
WDR83OS	763	0.55307994757536
WDR86	3608	0.648281596452328
WDR88	1839	0.54431756389342
WDR89	3263	0.367759730309531
WDR90	6055	0.654995871180842
WDR91	6090	0.529556650246305
WDR92	2767	0.433321286591977
WDR93	2406	0.498753117206983
WDR95P	1082	0.5
WDR96	7184	0.397967706013363
WDSUB1	2135	0.467915690866511
WDTC1	5592	0.5681330472103
WDYHV1	2132	0.435741088180113
WEE1	4063	0.462712281565346
WEE2-AS1	2809	0.437522249911
WFDC2	1382	0.546309696092619
WFDC3	2436	0.494663382594417
WFDC5	1044	0.550766283524904
WFDC9	659	0.453717754172989
WFIKKN1	2028	0.700197238658777
WFS1	4513	0.610680257035232
WHAMM	4261	0.51724947195494
WHAMMP3	3646	0.450082281952825
WHSC1	20296	0.474822625147812
WHSC1L1	7053	0.450588402098398
WI2-1896O14.1	377	0.514588859416446
WI2-81516E3.1	3426	0.596322241681261
WIBG	1348	0.560830860534125
WIF1	2007	0.444942700548082
WIPF1	8908	0.440615177368657
WIPF2	7474	0.484479529033985
WIPF3	6065	0.499587798845837
WIPI1	1384	0.526734104046243
WIPI2	8977	0.522000668374735
WISP2	4981	0.54025296125276
WISP3	2890	0.416262975778547
WIZ	6886	0.636944525123439
WLS	3676	0.464635473340588
WNK1	10571	0.487938700217576
WNK4	4255	0.612925969447709
WNT1	2284	0.629159369527145
WNT10A	3412	0.639214536928488
WNT10B	2633	0.588682111659704
WNT11	1927	0.595744680851064
WNT16	3261	0.418889911070224
WNT2	3005	0.497171381031614
WNT2B	5062	0.511853022520743
WNT3	3206	0.506862133499688
WNT3A	2932	0.665757162346521
WNT4	1924	0.627858627858628
WNT5A	6660	0.422522522522523
WNT5A-AS1	500	0.676
WNT5B	2391	0.57883730656629
WNT6	1703	0.704638872577804
WNT7B	5051	0.646208671550188
WNT9A	4003	0.596802398201349
WRAP53	4547	0.559269848251594
WRAP73	7611	0.563657863618447
WRB	3937	0.482854965709931
WRN	5519	0.384489943830404
WRNIP1	3439	0.545216632742076
WSB1	5132	0.384450506625097
WSB2	2879	0.479333101771448
WSCD1	5819	0.563155181302629
WT1	3293	0.543880959611297
WT1-AS	4240	0.508254716981132
WTAP	5795	0.425021570319241
WTIP	2876	0.698539638386648
WWC1	10076	0.525307661770544
WWC2	7258	0.434003857812069
WWC2-AS2	2183	0.628950984883188
WWOX	1805	0.53185595567867
WWP1	6089	0.383642634258499
WWP1P1	2769	0.399783315276273
WWP2	4553	0.57588403250604
WWTR1	7618	0.403255447624048
WWTR1-AS1	1808	0.543141592920354
XAB2	2654	0.615674453654861
XAF1	3873	0.43712884069197
XBP1	3028	0.460369881109643
XBP1P1	528	0.498106060606061
XCL2	565	0.456637168141593
XCR1	5403	0.503424023690542
XDH	6037	0.493125724697698
XIRP1	6467	0.597649605690428
XIRP2	13151	0.396015512128355
XKR4	3981	0.506907812107511
XKR6	4676	0.480966638152267
XKR8	2709	0.611664820967147
XKR9	3905	0.358514724711908
XPA	1833	0.433715220949264
XPC	4229	0.506029794277607
XPNPEP1	6948	0.472510074841681
XPNPEP3	9113	0.436738724898497
XPO1	11781	0.395382395382395
XPO4	10499	0.38632250690542
XPO5	8527	0.473320042218834
XPO6	4422	0.543871551334238
XPO7	6870	0.455021834061135
XPOT	3865	0.422509702457956
XPOTP1	2398	0.402001668056714
XPR1	8903	0.396383241603954
XRCC1	2118	0.590179414542021
XRCC2	4853	0.403255718112508
XRCC3	2520	0.637301587301587
XRCC4	2400	0.340416666666667
XRCC5	5465	0.430192131747484
XRCC6	3280	0.50030487804878
XRCC6BP1	1244	0.435691318327974
XRCC6P1	1805	0.467590027700831
XRCC6P4	2067	0.452830188679245
XRN1	11982	0.371306960440661
XRN2	3450	0.428405797101449
XRRA1	5189	0.506841395259202
XXbac-B135H6.15	289	0.487889273356401
XXbac-B461K10.4	7640	0.589528795811518
XXbac-B476C20.10	277	0.494584837545126
XXbac-B476C20.13	2493	0.450060168471721
XXbac-B476C20.17	2379	0.469525010508617
XXbac-B476C20.9	805	0.436024844720497
XXbac-B562F10.11	1703	0.480916030534351
XXbac-BPG34I8.3	571	0.500875656742557
XX-C283C717.1	338	0.662721893491124
XX-CR54.1	580	0.437931034482759
XXyac-YM21GA2.1	1499	0.414943295530354
XXyac-YM21GA2.4	452	0.429203539823009
XXyac-YRM2039.2	2759	0.611815875317144
XXyac-YX65C7_A.2	980	0.577551020408163
XXyac-YX65C7_A.4	866	0.415704387990762
XXYLT1	5409	0.565723793677205
XXYLT1-AS1	431	0.5707656612529
XXYLT1-AS2	784	0.471938775510204
XYLB	5343	0.471270821635785
XYLT1	4263	0.591367581515365
XYLT2	3667	0.611126261248977
YAE1D1	1865	0.380160857908847
YAF2	4309	0.352750058018102
YAP1	5380	0.433828996282528
YARS	7814	0.482595341694395
YARS2	2159	0.500694766095415
YBEY	1807	0.550083010514665
YBX1	1930	0.558549222797928
YBX1P1	960	0.560416666666667
YBX1P10	975	0.564102564102564
YBX1P2	999	0.557557557557558
YBX1P4	808	0.649752475247525
YBX1P5	847	0.612750885478158
YBX1P6	875	0.529142857142857
YBX3	1974	0.544072948328267
YDJC	1754	0.67502850627138
YEATS2	10047	0.474071862247437
YEATS4	1384	0.39378612716763
YES1	4767	0.380532829872037
YIF1A	2215	0.598194130925508
YIF1B	1603	0.626325639426076
YIPF1	2077	0.482908040442947
YIPF2	1569	0.625239005736138
YIPF3	3053	0.549623321323289
YIPF4	7572	0.381669307976756
YIPF5	3701	0.385571467171035
YJEFN3	1830	0.57431693989071
YKT6	3707	0.54167790666307
YLPM1	8203	0.478971108131171
YME1L1	6559	0.407989022716878
YOD1	6521	0.371262076368655
YPEL1	3980	0.518592964824121
YPEL2	5232	0.455275229357798
YPEL3	1604	0.651496259351621
YPEL4	1721	0.553747821034282
YPEL5	3713	0.457042822515486
yR211F11.2	585	0.511111111111111
YRDC	1317	0.44874715261959
Y_RNA	112	0.455357142857143
YTHDC2	10989	0.368186368186368
YTHDF1	3340	0.520359281437126
YTHDF1P1	1646	0.475698663426488
YTHDF2	3859	0.509458408914226
YTHDF3	6183	0.400614588387514
YWHAB	4017	0.413741598207618
YWHAE	2690	0.422304832713755
YWHAEP1	766	0.429503916449086
YWHAEP5	765	0.433986928104575
YWHAG	3745	0.467556742323097
YWHAH	2827	0.513618677042802
YWHAQ	2713	0.448949502395872
YWHAQP6	304	0.532894736842105
YWHAZ	6504	0.455258302583026
YWHAZP2	733	0.421555252387449
YWHAZP3	738	0.441734417344173
YWHAZP4	1031	0.468477206595538
YWHAZP6	733	0.433833560709413
YY1	6697	0.484097357025534
YY1AP1	4223	0.500828794695714
YY1P1	668	0.449101796407186
YY1P2	948	0.511603375527426
Z69890.1	339	0.545722713864307
Z83844.1	1270	0.568503937007874
Z83851.1	1267	0.544593528018942
Z83851.3	1451	0.588559614059269
Z83851.4	544	0.527573529411765
Z95152.1	91	0.516483516483517
Z95704.3	1156	0.436851211072664
Z97634.3	1820	0.584615384615385
ZACN	1260	0.600793650793651
ZADH2	7732	0.437790998448008
ZAN	8834	0.57618292959022
ZAP70	5111	0.624730972412444
ZAR1	2019	0.601783060921248
ZBED1P1	1687	0.545346769413159
ZBED2	2311	0.486802250108178
ZBED3	5916	0.459093982420554
ZBED3-AS1	5378	0.453142432130904
ZBED4	4634	0.526111350884765
ZBED5	2741	0.373586282378694
ZBED5-AS1	1071	0.445378151260504
ZBED6CL	2408	0.541528239202658
ZBP1	5257	0.554688986113753
ZBTB1	5653	0.346718556518663
ZBTB10	10216	0.400352388410337
ZBTB11	6525	0.373793103448276
ZBTB14	3528	0.406462585034014
ZBTB16	2539	0.607719574635683
ZBTB17	4240	0.633490566037736
ZBTB18	3875	0.428387096774194
ZBTB2	3090	0.447572815533981
ZBTB20	7599	0.462034478220819
ZBTB20-AS1	1825	0.439452054794521
ZBTB20-AS4	675	0.447407407407407
ZBTB21	7944	0.38821752265861
ZBTB24	5519	0.416379778945461
ZBTB25	2270	0.499559471365639
ZBTB26	4645	0.391603875134553
ZBTB3	2972	0.549125168236878
ZBTB32	1316	0.625379939209726
ZBTB34	6606	0.42718740538904
ZBTB37	3257	0.457476205096715
ZBTB38	13707	0.415700007295542
ZBTB39	6170	0.493679092382496
ZBTB4	6061	0.578452400593961
ZBTB40	8992	0.50989768683274
ZBTB41	3800	0.355
ZBTB42	3634	0.629334067143643
ZBTB43	7052	0.440017016449234
ZBTB44	9667	0.378711078928313
ZBTB45	2350	0.659148936170213
ZBTB46	5485	0.590519598906108
ZBTB47	3781	0.628405183813806
ZBTB48	4503	0.611814345991561
ZBTB49	2943	0.490995582738702
ZBTB5	4627	0.473524962178517
ZBTB6	4106	0.349488553336581
ZBTB7A	4440	0.616216216216216
ZBTB7B	4234	0.623760037789325
ZBTB7C	3759	0.585794094173982
ZBTB8A	2065	0.421307506053269
ZBTB8OS	3418	0.430076067875951
ZBTB8OSP1	498	0.381526104417671
ZBTB8OSP2	504	0.424603174603175
ZC2HC1A	3868	0.330403309203723
ZC2HC1B	992	0.441532258064516
ZC2HC1C	2075	0.513734939759036
ZC3H10	2121	0.564827911362565
ZC3H11A	9700	0.390721649484536
ZC3H11B	2997	0.464798131464798
ZC3H12A	3249	0.614650661742075
ZC3H12C	8831	0.375608651341864
ZC3H12D	5165	0.565537270087125
ZC3H13	10262	0.40284544923017
ZC3H14	4955	0.409687184661958
ZC3H15	3125	0.39392
ZC3H18	3801	0.584319915811629
ZC3H3	3277	0.649374427830333
ZC3H4	6114	0.603859993457638
ZC3H6	11379	0.386677212408823
ZC3H7A	3965	0.414123581336696
ZC3H7B	11062	0.5746700415838
ZC3H8	2385	0.379874213836478
ZC3HAV1	8235	0.443837279902854
ZC3HAV1L	1486	0.456258411843876
ZC3HC1	2947	0.486935866983373
ZCCHC10	2550	0.365490196078431
ZCCHC11	15844	0.387654632668518
ZCCHC14	7197	0.490760038905099
ZCCHC17	1703	0.480916030534351
ZCCHC2	5518	0.482964842334179
ZCCHC24	4792	0.547996661101836
ZCCHC3	505	0.748514851485149
ZCCHC4	4369	0.403753719386587
ZCCHC6	6766	0.402157848063849
ZCCHC7	4036	0.402626362735382
ZCCHC8	2862	0.444095038434661
ZCCHC9	5127	0.39945387165984
ZCRB1	1844	0.358459869848156
ZCWPW1	3118	0.474663245670301
ZCWPW2	2899	0.363573646084857
ZDBF2	10282	0.38173507099786
ZDHHC1	2047	0.654616511968735
ZDHHC11	6077	0.574461082771104
ZDHHC11B	3792	0.532964135021097
ZDHHC12	2547	0.617196702002356
ZDHHC13	2439	0.402624026240262
ZDHHC14	11121	0.503641758834637
ZDHHC16	3035	0.524876441515651
ZDHHC17	5289	0.406125921724334
ZDHHC18	3627	0.588640749931073
ZDHHC19	2432	0.599506578947368
ZDHHC2	6735	0.394506310319228
ZDHHC20	1935	0.425322997416021
ZDHHC20-IT1	440	0.525
ZDHHC20P4	1007	0.413108242303873
ZDHHC21	4965	0.357099697885196
ZDHHC23	6948	0.444444444444444
ZDHHC24	1317	0.676537585421412
ZDHHC3	7609	0.510185306873439
ZDHHC4	3200	0.4984375
ZDHHC4P1	1035	0.440579710144928
ZDHHC5	4666	0.513716245177883
ZDHHC6	2404	0.419717138103161
ZDHHC7	3553	0.521531100478469
ZDHHC8	5610	0.656862745098039
ZEB1	7009	0.38807247824226
ZEB1-AS1	1507	0.537491705374917
ZEB2	12496	0.422295134443022
ZER1	4370	0.592906178489703
ZFAND1	3964	0.398587285570131
ZFAND2A	1724	0.475638051044084
ZFAND2B	3396	0.548881036513545
ZFAND3	4036	0.548810703666997
ZFAND4	6173	0.417787137534424
ZFAND5	7087	0.437702836178919
ZFAND6	1814	0.415656008820287
ZFAS1	848	0.494103773584906
ZFAT	7998	0.507501875468867
ZFC3H1	7241	0.411545366662063
ZFHX2	11792	0.577086160108548
ZFHX3	16064	0.511267430278884
ZFHX4	15696	0.445017838939857
ZFHX4-AS1	2251	0.41492669924478
ZFP1	3336	0.389088729016787
ZFP14	5670	0.390123456790123
ZFP28	2851	0.430726061031217
ZFP3	4994	0.423508209851822
ZFP30	4780	0.407740585774059
ZFP36	1747	0.578133943903835
ZFP36L1	4690	0.518336886993603
ZFP36L2	3696	0.544372294372294
ZFP37	6266	0.37025215448452
ZFP41	6910	0.618523878437048
ZFP42	2651	0.440211241041117
ZFP62	1525	0.476065573770492
ZFP64	7178	0.541097798829758
ZFP69	3248	0.461206896551724
ZFP69B	2389	0.445374633737966
ZFP82	1866	0.390139335476956
ZFP90	4384	0.424726277372263
ZFP91	5220	0.446743295019157
ZFPL1	1304	0.634969325153374
ZFPM1	3345	0.747085201793722
ZFR	6731	0.407071757539742
ZFR2	5560	0.629676258992806
ZFYVE1	4478	0.52880750334971
ZFYVE16	11740	0.363032367972743
ZFYVE19	2458	0.607811228641172
ZFYVE20	4301	0.501046268309695
ZFYVE21	3943	0.559726096880548
ZFYVE26	11693	0.513726160950996
ZFYVE27	4017	0.553647000248942
ZFYVE28	11087	0.585280057725264
ZFYVE9	5385	0.424698235840297
ZG16	1778	0.503937007874016
ZG16B	831	0.575210589651023
ZGLP1	1477	0.572105619498984
ZGPAT	3396	0.643992932862191
ZHX1	5727	0.414003841452768
ZHX2	4622	0.51903937689312
ZHX3	10648	0.500657400450789
ZIC2	3301	0.586791881248107
ZIC5	4582	0.499345264076822
ZIK1	2794	0.474588403722262
ZKSCAN1	7618	0.460094512995537
ZKSCAN2	7122	0.463633810727324
ZKSCAN3	4669	0.457699721567788
ZKSCAN4	2686	0.497393894266567
ZKSCAN5	6086	0.486526454157082
ZKSCAN7	3934	0.464667005592272
ZKSCAN8	4229	0.430834712698037
ZMAT2	2179	0.474988526847178
ZMAT3	9647	0.399606095159117
ZMAT5	2804	0.570613409415121
ZMIZ1	10718	0.567923119985072
ZMIZ1-AS1	4663	0.528415183358353
ZMIZ2	7323	0.605352997405435
ZMPSTE24	3500	0.395428571428571
ZMYM1	4828	0.367854183927092
ZMYM2	8688	0.364525782688766
ZMYM4	7403	0.402674591381872
ZMYM5	3713	0.375706975491516
ZMYM6	9623	0.38387197339707
ZMYM6NB	40	0.75
ZMYND10	3763	0.581185224554876
ZMYND11	5296	0.428436555891239
ZMYND12	2044	0.470645792563601
ZMYND15	2412	0.60240464344942
ZMYND19	2372	0.5893760539629
ZMYND8	7399	0.470468982294905
ZNF100	4727	0.362174740850434
ZNF101	1782	0.480359147025814
ZNF101P2	1229	0.440195280716029
ZNF106	10459	0.439047710106129
ZNF107	6557	0.373646484672869
ZNF112	3735	0.405622489959839
ZNF114	2206	0.468268359020852
ZNF117	4453	0.36379968560521
ZNF12	5336	0.423725637181409
ZNF121	1729	0.392712550607287
ZNF124	5084	0.403225806451613
ZNF131	8439	0.444720938499822
ZNF132	3277	0.493133963991456
ZNF133	4649	0.475801247580125
ZNF134	3186	0.470495919648462
ZNF135	5165	0.540755082284608
ZNF136	4793	0.412685165866889
ZNF137P	3742	0.409139497594869
ZNF138	2845	0.369771528998243
ZNF14	4961	0.441443257407781
ZNF140	3067	0.431692207368764
ZNF141	5104	0.408307210031348
ZNF142	6518	0.580392758514882
ZNF143	3878	0.432955131511088
ZNF146	3616	0.402378318584071
ZNF148	10574	0.367599773028182
ZNF154	4508	0.417258207630878
ZNF155	1291	0.455460883036406
ZNF16	2617	0.511654566297287
ZNF160	4521	0.436186684361867
ZNF165	2635	0.476660341555977
ZNF169	5337	0.46917744050965
ZNF17	414	0.545893719806763
ZNF174	2624	0.527057926829268
ZNF175	3787	0.416688671771851
ZNF177	2316	0.433937823834197
ZNF18	2813	0.507287593316744
ZNF180	3124	0.414852752880922
ZNF181	3759	0.422718808193669
ZNF184	3122	0.40903267136451
ZNF189	3312	0.423309178743961
ZNF19	2717	0.440191387559809
ZNF192P1	1628	0.442260442260442
ZNF195	3626	0.42719249862107
ZNF197	6612	0.414549304295221
ZNF197-AS1	623	0.415730337078652
ZNF2	3999	0.477869467366842
ZNF20	1726	0.410776361529548
ZNF200	3657	0.47005742411813
ZNF202	4055	0.499630086313194
ZNF205	2071	0.664896185417673
ZNF207	13695	0.367360350492881
ZNF208	8241	0.362334668122801
ZNF211	2857	0.48232411620581
ZNF212	3182	0.56191074795726
ZNF213	3341	0.651601316970967
ZNF214	2668	0.395802098950525
ZNF215	3768	0.408174097664544
ZNF217	6246	0.446205571565802
ZNF219	3487	0.678520217952395
ZNF22	1396	0.371060171919771
ZNF221	4600	0.431521739130435
ZNF222	1819	0.4282572842221
ZNF223	2426	0.432811211871393
ZNF226	3265	0.427565084226646
ZNF227	3042	0.432281393819855
ZNF229	4964	0.442788074133763
ZNF23	3489	0.469475494411006
ZNF230	13467	0.410856166926561
ZNF232	1992	0.506526104417671
ZNF233	3020	0.426490066225166
ZNF235	3209	0.421315051417887
ZNF236	8207	0.475935177287681
ZNF239	2511	0.457586618876941
ZNF24	6307	0.376882828603139
ZNF248	6137	0.406876323936777
ZNF25	4244	0.382657869934025
ZNF250	7248	0.461644591611479
ZNF251	3006	0.480705256154358
ZNF252P	2603	0.42988859008836
ZNF254	3998	0.336668334167084
ZNF256	2205	0.467573696145125
ZNF257	3518	0.355599772598067
ZNF259	3148	0.506035578144854
ZNF259P1	1365	0.519413919413919
ZNF260	1551	0.391360412637008
ZNF263	3298	0.555184960582171
ZNF264	12160	0.424013157894737
ZNF266	3602	0.459189339255969
ZNF267	3264	0.366115196078431
ZNF268	8365	0.401315002988643
ZNF273	7875	0.436444444444444
ZNF274	2838	0.525017618040874
ZNF276	3583	0.605358638012838
ZNF277	3684	0.386807817589577
ZNF28	708	0.52683615819209
ZNF280B	5733	0.424908424908425
ZNF280D	5068	0.391081294396212
ZNF281	3136	0.461734693877551
ZNF282	3854	0.629216398546964
ZNF283	1892	0.389006342494715
ZNF284	4292	0.422879776328052
ZNF286A	6264	0.428799489144317
ZNF287	4636	0.427955133735979
ZNF292	13128	0.376371115173675
ZNF295-AS1	1245	0.595983935742972
ZNF296	1585	0.673817034700316
ZNF3	3802	0.485270910047344
ZNF30	2731	0.450384474551446
ZNF300	4365	0.390836197021764
ZNF302	5032	0.402821939586645
ZNF304	4558	0.466432645897323
ZNF316	3571	0.711845421450574
ZNF317	4094	0.502686858817782
ZNF318	8006	0.481763677242068
ZNF319	4220	0.595734597156398
ZNF32	882	0.532879818594104
ZNF320	6490	0.41617873651772
ZNF321P	2334	0.448157669237361
ZNF322	2933	0.429253324241391
ZNF322P1	2520	0.415079365079365
ZNF324	3000	0.613
ZNF324B	3833	0.591703626402296
ZNF326	4007	0.365111055652608
ZNF329	1263	0.498020585906572
ZNF32-AS2	587	0.45144804088586
ZNF32-AS3	1932	0.454968944099379
ZNF330	2536	0.399842271293375
ZNF331	7728	0.506469979296066
ZNF333	3893	0.472129463138967
ZNF334	3542	0.4257481648786
ZNF335	7543	0.581068540368554
ZNF337	1000	0.555
ZNF337-AS1	2141	0.468472676319477
ZNF33A	8115	0.398890942698706
ZNF33B	8456	0.412488174077578
ZNF33BP1	1834	0.354416575790622
ZNF34	1938	0.524767801857585
ZNF341	4880	0.583606557377049
ZNF343	4520	0.499336283185841
ZNF346	4686	0.523260776781904
ZNF346-IT1	745	0.43489932885906
ZNF347	3380	0.411242603550296
ZNF35	2663	0.448742020277882
ZNF354A	2947	0.454021038344079
ZNF354B	3585	0.429846582984658
ZNF354C	4896	0.377042483660131
ZNF358	1957	0.690853346959632
ZNF362	3335	0.587106446776612
ZNF365	9073	0.454315000551086
ZNF366	3975	0.526289308176101
ZNF367	3646	0.438562808557323
ZNF37A	7430	0.407671601615074
ZNF37BP	4141	0.463414634146341
ZNF382	5727	0.43094115592806
ZNF383	2311	0.419731717871052
ZNF384	3454	0.534163288940359
ZNF385A	2469	0.631429728635075
ZNF385B	5311	0.460176991150442
ZNF385C	3240	0.589506172839506
ZNF385D	7420	0.415498652291105
ZNF385D-AS1	705	0.418439716312057
ZNF391	4834	0.433388498138188
ZNF394	3060	0.496732026143791
ZNF395	3787	0.525745973065751
ZNF396	3633	0.394164602257088
ZNF397	3526	0.438740782756665
ZNF398	6663	0.514633048176497
ZNF404	1841	0.358500814774579
ZNF407	8114	0.477446388957358
ZNF408	2441	0.617369930356411
ZNF410	2642	0.470855412566238
ZNF414	1421	0.69247009148487
ZNF415	2591	0.411810111925897
ZNF416	2508	0.489234449760766
ZNF417	4703	0.441207739740591
ZNF418	3999	0.465366341585396
ZNF419	6591	0.484296768320437
ZNF420	3303	0.395398122918559
ZNF423	4817	0.55470209674071
ZNF425	3705	0.521187584345479
ZNF426	2302	0.446568201563858
ZNF428	1180	0.61864406779661
ZNF429	2361	0.403642524354087
ZNF43	3537	0.39496748657054
ZNF430	2649	0.394110985277463
ZNF431	3846	0.371034841393656
ZNF433	2548	0.426216640502355
ZNF436	4315	0.450753186558517
ZNF438	3351	0.460757982691734
ZNF439	3043	0.429838974696024
ZNF44	6136	0.405801825293351
ZNF440	4486	0.425100312082033
ZNF441	4748	0.377843302443134
ZNF442	3148	0.443773824650572
ZNF443	2753	0.410461314929168
ZNF444	2046	0.685728250244379
ZNF445	9126	0.477755862371247
ZNF446	2170	0.639170506912442
ZNF45	3931	0.46095141185449
ZNF451	16561	0.37606424732806
ZNF460	3849	0.446349701221096
ZNF461	2574	0.391219891219891
ZNF462	11829	0.463014625073971
ZNF467	2734	0.662033650329188
ZNF468	3883	0.401236157610095
ZNF469	13203	0.660304476255396
ZNF470	7384	0.409534127843987
